date,value
1972-06-01,446997.41
1972-07-01,444221.693
1972-08-01,454870.354
1972-09-01,462692.829
1972-10-01,469079.382
1972-11-01,478052.999
1972-12-01,484428.738
1973-01-01,490599.001
1973-02-01,491365.627
1973-03-01,489403.4
1973-04-01,487378.688
1973-05-01,485816.596
1973-06-01,484846.898
1973-07-01,491454.547
1973-08-01,481298.546
1973-09-01,484620.995
1973-10-01,497051.642
1973-11-01,505091.609
1973-12-01,498331.356
1974-01-01,498780.758
1974-02-01,496333.08
1974-03-01,498011.728
1974-04-01,494381.666
1974-05-01,496557.781
1974-06-01,494825.06
1974-07-01,493693.144
1974-08-01,488904.732
1974-09-01,484762.785
1974-10-01,476462.069
1974-11-01,471363.641
1974-12-01,457546.337
1975-01-01,456397.599
1975-02-01,453447.648
1975-03-01,439827.408
1975-04-01,444233.709
1975-05-01,444131.573
1975-06-01,448124.52
1975-07-01,450349.9
1975-08-01,455633.376
1975-09-01,456724.437
1975-10-01,457281.983
1975-11-01,456611.485
1975-12-01,461447.962
1976-01-01,472872.862
1976-02-01,474949.243
1976-03-01,478539.651
1976-04-01,480828.717
1976-05-01,480297.605
1976-06-01,486201.111
1976-07-01,486539.965
1976-08-01,488221.016
1976-09-01,489634.109
1976-10-01,483856.772
1976-11-01,491901.545
1976-12-01,504644.61
1977-01-01,501353.403
1977-02-01,508170.132
1977-03-01,514317.564
1977-04-01,513695.131
1977-05-01,514019.565
1977-06-01,518656.575
1977-07-01,520068.466
1977-08-01,520927.616
1977-09-01,522840.578
1977-10-01,526756.622
1977-11-01,529163.446
1977-12-01,536176.037
1978-01-01,519760.854
1978-02-01,531680.817
1978-03-01,537019.566
1978-04-01,553289.355
1978-05-01,552763.05
1978-06-01,555827.153
1978-07-01,551247.821
1978-08-01,558437.048
1978-09-01,557162.141
1978-10-01,562133.198
1978-11-01,564568.86
1978-12-01,567590.907
1979-01-01,561382.192
1979-02-01,558729.039
1979-03-01,574897.892
1979-04-01,559387.521
1979-05-01,571771.305
1979-06-01,565933.888
1979-07-01,565217.729
1979-08-01,566199.443
1979-09-01,563003.163
1979-10-01,561320.91
1979-11-01,561533.595
1979-12-01,559893.399
1980-01-01,564633.747
1980-02-01,559322.634
1980-03-01,546586.779
1980-04-01,534885.508
1980-05-01,528037.538
1980-06-01,526517.502
1980-07-01,533161.199
1980-08-01,537003.945
1980-09-01,548314.693
1980-10-01,559766.028
1980-11-01,560138.527
1980-12-01,561521.579
1981-01-01,564940.157
1981-02-01,562611.438
1981-03-01,556799.255
1981-04-01,557110.472
1981-05-01,553170.395
1981-06-01,551710.44
1981-07-01,552979.339
1981-08-01,550764.774
1981-09-01,546976.1
1981-10-01,539542.946
1981-11-01,535372.16
1981-12-01,528441.278
1982-01-01,525660.755
1982-02-01,534051.592
1982-03-01,534478.163
1982-04-01,535081.371
1982-05-01,537835.459
1982-06-01,530210.047
1982-07-01,528166.11
1982-08-01,523323.625
1982-09-01,524334.178
1982-10-01,518937.752
1982-11-01,520350.844
1982-12-01,518920.929
1983-01-01,528823.39
1983-02-01,526595.607
1983-03-01,535427.434
1983-04-01,535378.168
1983-05-01,543698.11
1983-06-01,557666.817
1983-07-01,557370.019
1983-08-01,556459.2
1983-09-01,564975.004
1983-10-01,571165.694
1983-11-01,577027.144
1983-12-01,587714.256
1984-01-01,591512.542
1984-02-01,591194.116
1984-03-01,591699.993
1984-04-01,594977.983
1984-05-01,599678.678
1984-06-01,605012.621
1984-07-01,601781.494
1984-08-01,601630.092
1984-09-01,600888.699
1984-10-01,603409.675
1984-11-01,608766.448
1984-12-01,609494.624
1985-01-01,607972.185
1985-02-01,610042.557
1985-03-01,615382.508
1985-04-01,614751.664
1985-05-01,621873.601
1985-06-01,611587.827
1985-07-01,612761.799
1985-08-01,623898.313
1985-09-01,625572.154
1985-10-01,619804.43
1985-11-01,624340.505
1985-12-01,621004.838
1986-01-01,630338.938
1986-02-01,626753.336
1986-03-01,627364.955
1986-04-01,639997.472
1986-05-01,633859.653
1986-06-01,637925.898
1986-07-01,641695.346
1986-08-01,642607.368
1986-09-01,657852.183
1986-10-01,648561.341
1986-11-01,646573.879
1986-12-01,660110.007
1987-01-01,639270.499
1987-02-01,662329.379
1987-03-01,662965.03
1987-04-01,661061.681
1987-05-01,659958.604
1987-06-01,663252.215
1987-07-01,669004.318
1987-08-01,666054.367
1987-09-01,673394.998
1987-10-01,672618.758
1987-11-01,670755.062
1987-12-01,676438.674
1988-01-01,674894.606
1988-02-01,682522.421
1988-03-01,693454.661
1988-04-01,689735.681
1988-05-01,691900.981
1988-06-01,698684.064
1988-07-01,695850.67
1988-08-01,696253.209
1988-09-01,699007.297
1988-10-01,704433.764
1988-11-01,707153.006
1988-12-01,716370.55
1989-01-01,717188.846
1989-02-01,709350.749
1989-03-01,705128.294
1989-04-01,711559.307
1989-05-01,708387.058
1989-06-01,706202.533
1989-07-01,698959.233
1989-08-01,716702.194
1989-09-01,711680.669
1989-10-01,704809.868
1989-11-01,711113.51
1989-12-01,713463.857
1990-01-01,707890.794
1990-02-01,718408.479
1990-03-01,722594.885
1990-04-01,714267.734
1990-05-01,720071.506
1990-06-01,721932.799
1990-07-01,718064.819
1990-08-01,725287.691
1990-09-01,711952.233
1990-10-01,708898.944
1990-11-01,700518.922
1990-12-01,693227.557
1991-01-01,688659.039
1991-02-01,692734.897
1991-03-01,688729.934
1991-04-01,702300.908
1991-05-01,708061.422
1991-06-01,704890.376
1991-07-01,714091.097
1991-08-01,711082.268
1991-09-01,714123.541
1991-10-01,714844.506
1991-11-01,712530.207
1991-12-01,703459.259
1992-01-01,717085.507
1992-02-01,718889.123
1992-03-01,721782.597
1992-04-01,726592.639
1992-05-01,720270.973
1992-06-01,727863.941
1992-07-01,737611.395
1992-08-01,725877.682
1992-09-01,735969.997
1992-10-01,738948.786
1992-11-01,740208.073
1992-12-01,751730.303
1993-01-01,753613.224
1993-02-01,752647.131
1993-03-01,747888.758
1993-04-01,751753.133
1993-05-01,752943.928
1993-06-01,759904.85
1993-07-01,756227.926
1993-08-01,760103.116
1993-09-01,766871.78
1993-10-01,770147.367
1993-11-01,774098.258
1993-12-01,776545.935
1994-01-01,777430.32
1994-02-01,784541.443
1994-03-01,797604.136
1994-04-01,793403.311
1994-05-01,795323.482
1994-06-01,802624.459
1994-07-01,799106.148
1994-08-01,817976.218
1994-09-01,814435.076
1994-10-01,820651
1994-11-01,827881.083
1994-12-01,834098.208
1995-01-01,837783.544
1995-02-01,833069.631
1995-03-01,832775.237
1995-04-01,826543.692
1995-05-01,832629.842
1995-06-01,840655.39
1995-07-01,830716.88
1995-08-01,847545.417
1995-09-01,846509.63
1995-10-01,846951.822
1995-11-01,853885.107
1995-12-01,857932.126
1996-01-01,849368.258
1996-02-01,857042.936
1996-03-01,857469.507
1996-04-01,865141.781
1996-05-01,871724.196
1996-06-01,867614.693
1996-07-01,874466.269
1996-08-01,877467.888
1996-09-01,880151.082
1996-10-01,887041.109
1996-11-01,893603.096
1996-12-01,887167.277
1997-01-01,898609
1997-02-01,916958
1997-03-01,917376
