date,value
1972-10-01,15896.1595
1972-11-01,16259.8632
1972-12-01,16729.8335
1973-01-01,17102.3033
1973-02-01,17408.2223
1973-03-01,17410.1902
1973-04-01,16822.5037
1973-05-01,16922.151
1973-06-01,16742.8932
1973-07-01,16598.1631
1973-08-01,16492.9699
1973-09-01,16385.6299
1973-10-01,16660.4203
1973-11-01,16936.463
1973-12-01,16510.5021
1974-01-01,16785.8292
1974-02-01,16685.4663
1974-03-01,16444.488
1974-04-01,16469.1762
1974-05-01,16949.8805
1974-06-01,16706.0398
1974-07-01,16378.1161
1974-08-01,16146.2617
1974-09-01,15649.2775
1974-10-01,15326.5419
1974-11-01,14712.3782
1974-12-01,13624.1295
1975-01-01,13420.1835
1975-02-01,13338.2473
1975-03-01,12904.5937
1975-04-01,13392.2751
1975-05-01,13489.06
1975-06-01,13676.7261
1975-07-01,14299.2981
1975-08-01,14574.6252
1975-09-01,14623.286
1975-10-01,14721.1443
1975-11-01,14624.8961
1975-12-01,14764.2592
1976-01-01,15140.8437
1976-02-01,15448.015
1976-03-01,15777.3699
1976-04-01,15654.1078
1976-05-01,15802.237
1976-06-01,15782.558
1976-07-01,15800.0902
1976-08-01,15867.1777
1976-09-01,15851.9712
1976-10-01,15612.7819
1976-11-01,16229.808
1976-12-01,16697.2737
1977-01-01,16802.8247
1977-02-01,17014.8212
1977-03-01,17673.7099
1977-04-01,17193.0056
1977-05-01,17390.6901
1977-06-01,17543.1129
1977-07-01,17495.8833
1977-08-01,17643.2969
1977-09-01,17640.7923
1977-10-01,17565.4754
1977-11-01,17901.9863
1977-12-01,18073.5514
1978-01-01,17213.758
1978-02-01,17662.797
1978-03-01,17921.1286
1978-04-01,18834.9498
1978-05-01,18592.5403
1978-06-01,18676.6233
1978-07-01,18349.773
1978-08-01,18559.2649
1978-09-01,18402.1907
1978-10-01,18634.5818
1978-11-01,18741.9218
1978-12-01,18944.9733
1979-01-01,18744.6053
1979-02-01,18393.9613
1979-03-01,18968.767
1979-04-01,18276.424
1979-05-01,18614.9028
1979-06-01,18551.3933
1979-07-01,18113.4461
1979-08-01,17659.3979
1979-09-01,17735.9671
1979-10-01,17483.7181
1979-11-01,17292.6529
1979-12-01,17245.6022
1980-01-01,17288.3593
1980-02-01,17593.7416
1980-03-01,16718.9206
1980-04-01,15712.4292
1980-05-01,14971.7832
1980-06-01,15055.3295
1980-07-01,15450.1618
1980-08-01,15804.5627
1980-09-01,16617.4843
1980-10-01,17274.7629
1980-11-01,17057.9361
1980-12-01,17184.9551
1981-01-01,16265.0513
1981-02-01,16907.3023
1981-03-01,16864.5452
1981-04-01,17080.1197
1981-05-01,17146.8494
1981-06-01,17153.1109
1981-07-01,16972.0641
1981-08-01,16439.6577
1981-09-01,16146.6195
1981-10-01,15697.0438
1981-11-01,15377.7073
1981-12-01,15201.6697
1982-01-01,15165.1741
1982-02-01,15317.418
1982-03-01,15593.4607
1982-04-01,15453.2031
1982-05-01,15576.6441
1982-06-01,15466.9784
1982-07-01,15551.0614
1982-08-01,15206.3211
1982-09-01,15388.0835
1982-10-01,14721.3232
1982-11-01,14733.6673
1982-12-01,14755.1353
1983-01-01,15541.043
1983-02-01,15713.3237
1983-03-01,15693.6447
1983-04-01,15990.082
1983-05-01,16429.2815
1983-06-01,16871.7012
1983-07-01,17059.5462
1983-08-01,17272.795
1983-09-01,17411.9792
1983-10-01,17941.5232
1983-11-01,18094.1249
1983-12-01,18315.2453
1984-01-01,18472.6773
1984-02-01,18449.5992
1984-03-01,18185.5428
1984-04-01,18244.222
1984-05-01,18157.9922
1984-06-01,17914.6882
1984-07-01,18405.4109
1984-08-01,18295.5663
1984-09-01,17639.3611
1984-10-01,17899.4817
1984-11-01,17949.3948
1984-12-01,18131.3361
1985-01-01,18266.4056
1985-02-01,17969.7894
1985-03-01,18045.643
1985-04-01,18012.7254
1985-05-01,18281.9699
1985-06-01,18149.9417
1985-07-01,18175.8822
1985-08-01,18369.8098
1985-09-01,18385.0163
1985-10-01,18413.8192
1985-11-01,18395.7503
1985-12-01,18383.2273
1986-01-01,18858.0279
1986-02-01,18653.3663
1986-03-01,18170.1574
1986-04-01,18708.4675
1986-05-01,18335.2821
1986-06-01,18726.5364
1986-07-01,18469.8149
1986-08-01,18671.793
1986-09-01,19041.7582
1986-10-01,18864.2894
1986-11-01,18613.1138
1986-12-01,19316.1908
1987-01-01,18759.454
1987-02-01,19726.9452
1987-03-01,19752.349
1987-04-01,19528.5451
1987-05-01,19493.6596
1987-06-01,19744.8352
1987-07-01,19914.4324
1987-08-01,19487.0403
1987-09-01,19853.7853
1987-10-01,19925.7031
1987-11-01,19935.5426
1987-12-01,19907.2764
1988-01-01,19568.082
1988-02-01,19943.9509
1988-03-01,20071.6855
1988-04-01,19982.5933
1988-05-01,20186.3604
1988-06-01,20379.5724
1988-07-01,20169.186
1988-08-01,20061.846
1988-09-01,20306.5812
1988-10-01,20297.8151
1988-11-01,20432.169
1988-12-01,21142.2231
1989-01-01,20947.2221
1989-02-01,20719.1246
1989-03-01,20191.7274
1989-04-01,20586.9175
1989-05-01,20203.7137
1989-06-01,20242.1772
1989-07-01,19533.1965
1989-08-01,20175.0897
1989-09-01,20247.0075
1989-10-01,19816.3952
1989-11-01,20158.0942
1989-12-01,20212.4798
1990-01-01,19507.6138
1990-02-01,20240.746
1990-03-01,20652.216
1990-04-01,20235.9157
1990-05-01,20591.2111
1990-06-01,20542.7292
1990-07-01,20312.306
1990-08-01,20639.1563
1990-09-01,20121.9564
1990-10-01,20149.6859
1990-11-01,19519.4212
1990-12-01,18890.9455
1991-01-01,19098.4695
1991-02-01,19036.749
1991-03-01,18494.682
1991-04-01,19507.256
1991-05-01,19892.9644
1991-06-01,19470.4026
1991-07-01,20372.4164
1991-08-01,20197.6311
1991-09-01,20424.6552
1991-10-01,20318.7464
1991-11-01,20337.352
1991-12-01,19728.3764
1992-01-01,19941.0885
1992-02-01,19863
1992-03-01,20776
1992-04-01,21635
1992-05-01,21870
1992-06-01,20928
1992-07-01,22695
1992-08-01,21354
1992-09-01,20570
1992-10-01,21395
1992-11-01,21681
1992-12-01,21320
1993-01-01,23603
1993-02-01,23039
1993-03-01,22625
1993-04-01,23074
1993-05-01,22991
1993-06-01,23058
1993-07-01,22568
1993-08-01,21364
1993-09-01,21946
1993-10-01,23542
1993-11-01,23239
1993-12-01,23955
1994-01-01,25804
1994-02-01,25353
1994-03-01,25276
1994-04-01,26229
